Title,Date,Link
Denmark wins approval to rescue bank,"July 31, 2008",https://www.nytimes.com/2008/07/31/business/worldbusiness/31iht-31danish.14910534.html?searchResultPosition=66
"Global crisis hits Deutsche Bank, as net profit falls 64 percent","July 31, 2008",https://www.nytimes.com/2008/07/31/business/worldbusiness/31iht-deutsche.4.14922723.html?searchResultPosition=67
Deutsche Bank’s Chief Proves Right for Times,"Aug. 1, 2008",https://www.nytimes.com/2008/08/01/business/worldbusiness/01bank.html?searchResultPosition=68
Financial engineers thrive despite the subprime mess,"Aug. 1, 2008",https://www.nytimes.com/2008/08/01/business/worldbusiness/01iht-wbquants.1.14939908.html?searchResultPosition=69
Housing Lenders Fear Bigger Wave of Loan Defaults,"Aug. 4, 2008",https://www.nytimes.com/2008/08/04/business/04lend.html?searchResultPosition=71
Cayne Was Near Death Before Bear’s Collapse,"Aug. 4, 2008",https://www.nytimes.comhttps://dealbook.nytimes.com/2008/08/04/cayne-was-near-death-before-bears-collapse/?searchResultPosition=72
Good news - relatively - from French banks lift shares,"Aug. 5, 2008",https://www.nytimes.com/2008/08/05/business/worldbusiness/05iht-banks.4.15026408.html?searchResultPosition=73
Credit crisis taking toll on European insurers,"Aug. 7, 2008",https://www.nytimes.com/2008/08/07/business/worldbusiness/07iht-07insure.15073384.html?searchResultPosition=74
Income at Barclays declines  less than analysts expected,"Aug. 7, 2008",https://www.nytimes.com/2008/08/07/business/worldbusiness/07iht-banks.4.15089296.html?searchResultPosition=75
Dresdner sale proves problematic for Allianz,"Aug. 7, 2008",https://www.nytimes.com/2008/08/07/business/worldbusiness/07iht-dresdner.4.15091039.html?searchResultPosition=76
Royal Bank of Scotland Posts a Rare Loss,"Aug. 8, 2008",https://www.nytimes.com/2008/08/09/business/worldbusiness/09bizbriefs-ROYALBANKOFS_BRF.html?searchResultPosition=77
Tighter belts await consumers,"Aug. 10, 2008",https://www.nytimes.com/2008/08/10/business/worldbusiness/10iht-econ11.1.15137527.html?searchResultPosition=78
UBS announces business overhaul,"Aug. 12, 2008",https://www.nytimes.com/2008/08/12/business/worldbusiness/12iht-ubs.4.15218248.html?searchResultPosition=80
Top Japanese bank bids for UnionbanCal,"Aug. 12, 2008",https://www.nytimes.com/2008/08/12/business/worldbusiness/12iht-bank.1.15204898.html?searchResultPosition=81
UBS loss is greater than expected; bank announces plans to restructure,"Aug. 12, 2008",https://www.nytimes.com/2008/08/12/business/worldbusiness/12iht-12ubsfw.15198181.html?searchResultPosition=82
"After $43 Billion in Write-Downs, UBS to Split Main Businesses","Aug. 12, 2008",https://www.nytimes.com/2008/08/13/business/worldbusiness/13ubs.html?searchResultPosition=83
Zurich Financial and ING Continue to Weather Downturn,"Aug. 13, 2008",https://www.nytimes.comhttps://dealbook.nytimes.com/2008/08/13/zurich-financial-and-ing-continue-to-weather-downturn/?searchResultPosition=84
Caution Pays for a Lender in New Jersey,"Aug. 13, 2008",https://www.nytimes.com/2008/08/14/business/14hudson.html?searchResultPosition=85
Building of 'Cheesegrater' could slow as demand stalls for London office space,"Aug. 14, 2008",https://www.nytimes.com/2008/08/14/business/worldbusiness/14iht-land.4.15303221.html?searchResultPosition=86
Tough Road Ahead for China’s State Banks,"Aug. 19, 2008",https://www.nytimes.comhttps://dealbook.nytimes.com/2008/08/19/tough-road-ahead-for-chinas-state-banks/?searchResultPosition=88
Former I.M.F. Economist Predicts Big Bank Failure,"Aug. 19, 2008",https://www.nytimes.comhttps://dealbook.nytimes.com/2008/08/19/former-imf-economist-predicts-big-bank-failure/?searchResultPosition=89
"See, Bad Things Happen and Stocks Rise","Aug. 20, 2008",https://www.nytimes.comhttps://economix.blogs.nytimes.com/2008/08/20/see-bad-things-happen-and-stocks-rise/?searchResultPosition=90
Lone Star buys German bank IKB at a major discount,"Aug. 21, 2008",https://www.nytimes.com/2008/08/21/business/worldbusiness/21iht-bank.4.15525666.html?searchResultPosition=91
"Lone Star to buy IKB, the German subprime casualty","Aug. 21, 2008",https://www.nytimes.com/2008/08/21/business/worldbusiness/21iht-21ikb.15493131.html?searchResultPosition=92
Lone Star to Buy IKB,"Aug. 21, 2008",https://www.nytimes.comhttps://dealbook.nytimes.com/2008/08/21/lone-star-to-buy-ikb/?searchResultPosition=93
U.S. Equity Fund Acquires Troubled German Bank,"Aug. 21, 2008",https://www.nytimes.com/2008/08/22/business/worldbusiness/22bank.html?searchResultPosition=94
Fed Chairman Urges Broader Market Oversight,"Aug. 22, 2008",https://www.nytimes.com/2008/08/23/business/economy/23fed.html?searchResultPosition=95
A Mission Goes Off Course,"Aug. 22, 2008",https://www.nytimes.com/2008/08/23/business/23nocera.html?searchResultPosition=96
Bank of Japan head doesn't see deep recession,"Aug. 25, 2008",https://www.nytimes.com/2008/08/25/business/worldbusiness/25iht-yen.1.15608144.html?searchResultPosition=97
Lehman’s Shares Gain on Deal Reports,"Aug. 25, 2008",https://www.nytimes.comhttps://dealbook.nytimes.com/2008/08/25/lehmans-shares-gain-on-deal-reports/?searchResultPosition=98
JPMorgan’s Mortgage Losses Rose in Quarter,"Aug. 25, 2008",https://www.nytimes.com/2008/08/26/business/26bank.html?searchResultPosition=99
Temasek's net profit doubles on asset sales,"Aug. 26, 2008",https://www.nytimes.com/2008/08/26/business/worldbusiness/26iht-temasek.1.15630930.html?searchResultPosition=100
Agency’s Head Expects Banking’s Crisis to Worsen,"Aug. 26, 2008",https://www.nytimes.com/2008/08/27/business/economy/27bank.html?searchResultPosition=101
‘You Could Write Down Anything’,"Aug. 27, 2008",https://www.nytimes.comhttps://economix.blogs.nytimes.com/2008/08/27/you-could-write-down-anything/?searchResultPosition=102
Bank of China beats forecasts,"Aug. 28, 2008",https://www.nytimes.com/2008/08/28/business/worldbusiness/28iht-boc.1.15712259.html?searchResultPosition=103
Prosecutors Seek to Delay Civil Case Against Bear Fund Managers,"Aug. 28, 2008",https://www.nytimes.comhttps://dealbook.nytimes.com/2008/08/28/prosecutors-seek-to-delay-civil-case-against-bear-fund-managers/?searchResultPosition=104
"For Lehman, More Cuts and Anxiety","Aug. 28, 2008",https://www.nytimes.com/2008/08/29/business/29wall.html?searchResultPosition=105
Japan unveils $16.5 billion economic stimulus plan,"Aug. 29, 2008",https://www.nytimes.com/2008/08/29/business/worldbusiness/29iht-japanecon.3.15746216.html?searchResultPosition=106
Lehman Cuts May Presage More Bloodletting,"Aug. 29, 2008",https://www.nytimes.comhttps://dealbook.nytimes.com/2008/08/29/lehman-cuts-may-presage-more-bloodletting-on-the-street/?searchResultPosition=107
Fed Official Says Institutions Must Be Allowed to Fail,"Sept. 1, 2008",https://www.nytimes.com/2008/09/02/business/economy/02hoenig.html?searchResultPosition=108
Fed official says institutions must be allowed to fail,"Sept. 2, 2008",https://www.nytimes.com/2008/09/02/business/worldbusiness/02iht-02hoenig.15818384.html?searchResultPosition=109
Paulson Said to Cut Price of Hamptons Home,"Sept. 2, 2008",https://www.nytimes.comhttps://dealbook.nytimes.com/2008/09/02/paulson-said-to-cut-price-of-hamptons-home/?searchResultPosition=111
HSBC and Others Said to Eye Lehman Deal,"Sept. 3, 2008",https://www.nytimes.comhttps://dealbook.nytimes.com/2008/09/03/hsbc-and-others-said-to-eye-lehman-deal/?searchResultPosition=112
Two Brokers Accused of Securities Fraud,"Sept. 3, 2008",https://www.nytimes.com/2008/09/04/business/04auction.html?searchResultPosition=113
An ominous trend to watch: Corporate loan defaults,"Sept. 4, 2008",https://www.nytimes.com/2008/09/04/business/worldbusiness/04iht-norris05.1.15890125.html?searchResultPosition=114
Former Credit Suisse brokers accused of securities fraud,"Sept. 4, 2008",https://www.nytimes.com/2008/09/04/business/worldbusiness/04iht-04auction.15888470.html?searchResultPosition=115
Deutsche Bank Said to Foreclose on Macklowe Property,"Sept. 4, 2008",https://www.nytimes.comhttps://dealbook.nytimes.com/2008/09/04/deutsche-bank-said-to-foreclose-on-macklowe-property/?searchResultPosition=116
Bear Returns to Wall St. as Major Indexes Plunge,"Sept. 4, 2008",https://www.nytimes.com/2008/09/05/business/economy/05stox.html?searchResultPosition=118
British Companies Emigrating Over Taxes,"Sept. 4, 2008",https://www.nytimes.com/2008/09/05/business/worldbusiness/05tax.html?searchResultPosition=119
Defaults Could Net Bigger Fish,"Sept. 4, 2008",https://www.nytimes.com/2008/09/05/business/05norris.html?searchResultPosition=120
Stocks Withstand Jump in Jobless Rate,"Sept. 5, 2008",https://www.nytimes.com/2008/09/06/business/worldbusiness/06asia.html?searchResultPosition=121
Long-Term Capital: It’s a Short-Term Memory,"Sept. 6, 2008",https://www.nytimes.com/2008/09/07/business/07ltcm.html?searchResultPosition=123
Mortgage Giant Overstated the Size of Its Capital Base,"Sept. 6, 2008",https://www.nytimes.com/2008/09/07/business/07fannie.html?searchResultPosition=124
Long-Term Capital Management: It's a short-term memory,"Sept. 7, 2008",https://www.nytimes.com/2008/09/07/business/worldbusiness/07iht-07ltcm.15941880.html?searchResultPosition=125
Why U.S. moved on mortgage giants,"Sept. 7, 2008",https://www.nytimes.com/2008/09/07/business/worldbusiness/07iht-fannie.1.15943869.html?searchResultPosition=126
The Dilemma of Fannie and Freddie,"Sept. 7, 2008",https://www.nytimes.com/2008/09/08/business/08norris.html?searchResultPosition=127
"As Crisis Grew, a Few Options Shrank to One","Sept. 7, 2008",https://www.nytimes.com/2008/09/08/business/08takeover.html?searchResultPosition=128
Chief Forced Out at Washington Mutual,"Sept. 7, 2008",https://www.nytimes.com/2008/09/08/business/08chief.html?searchResultPosition=129
Chief forced out at Washington Mutual,"Sept. 8, 2008",https://www.nytimes.com/2008/09/08/business/worldbusiness/08iht-chief.1.15968296.html?searchResultPosition=130
"As lenders' crisis grew, a few options shrank to one","Sept. 8, 2008",https://www.nytimes.com/2008/09/08/business/worldbusiness/08iht-08takeover.15964224.html?searchResultPosition=133
Long-Term Capital and Short-Term Memory,"Sept. 8, 2008",https://www.nytimes.comhttps://dealbook.nytimes.com/2008/09/08/long-term-capital-and-short-term-memory/?searchResultPosition=135
How many corporate bailouts are too many?,"Sept. 9, 2008",https://www.nytimes.com/2008/09/09/business/worldbusiness/09iht-big.1.16000734.html?searchResultPosition=136
Wall Street’s Fears on Lehman Bros. Batter Markets,"Sept. 9, 2008",https://www.nytimes.com/2008/09/10/business/10place.html?searchResultPosition=137
Bear to Pay $28 Million to Settle Loan Complaint,"Sept. 9, 2008",https://www.nytimes.com/2008/09/10/business/10bear.html?searchResultPosition=138
Lehman sees $3.9 billion loss and plans to shed assets,"Sept. 10, 2008",https://www.nytimes.com/2008/09/10/business/worldbusiness/10iht-11lehman.16037408.html?searchResultPosition=139
"Facing a big loss, Lehman will sell majority stake in investment management unit","Sept. 10, 2008",https://www.nytimes.com/2008/09/10/business/worldbusiness/10iht-lehman.4.16050480.html?searchResultPosition=140
Wall Street's fears on Lehman batter markets,"Sept. 10, 2008",https://www.nytimes.com/2008/09/10/business/worldbusiness/10iht-10place.16026272.html?searchResultPosition=141
KDB terminates talks with Lehman,"Sept. 10, 2008",https://www.nytimes.com/2008/09/10/business/worldbusiness/10iht-10kdb.16030605.html?searchResultPosition=142
A Battered Lehman Fights for Survival,"Sept. 10, 2008",https://www.nytimes.comhttps://dealbook.nytimes.com/2008/09/10/a-battered-lehman-fights-for-survival/?searchResultPosition=144
Washington Mutual Stock Falls on Investor Fears,"Sept. 10, 2008",https://www.nytimes.com/2008/09/11/business/11bank.html?searchResultPosition=145
Real Estate Woes Spread to China,"Sept. 10, 2008",https://www.nytimes.com/2008/09/11/business/worldbusiness/11yuan.html?searchResultPosition=146
Tough Fight for Chief at Lehman,"Sept. 10, 2008",https://www.nytimes.com/2008/09/11/business/11fuld.html?searchResultPosition=147
"After a morning decline, Wall Street surge","Sept. 11, 2008",https://www.nytimes.com/2008/09/11/business/worldbusiness/11iht-12stox.16084822.html?searchResultPosition=148
Lehman chief searches for a ray of hope,"Sept. 11, 2008",https://www.nytimes.com/2008/09/11/business/worldbusiness/11iht-fuld.1.16063630.html?searchResultPosition=149
Washington Mutual stock falls on investor fears,"Sept. 11, 2008",https://www.nytimes.com/2008/09/11/business/worldbusiness/11iht-11bank.16060587.html?searchResultPosition=150
Tough fight for chief at Lehman,"Sept. 11, 2008",https://www.nytimes.com/2008/09/11/business/worldbusiness/11iht-11fuld.16058537.html?searchResultPosition=152
Lehman may be sold as share price continues to plummet,"Sept. 11, 2008",https://www.nytimes.com/2008/09/11/business/worldbusiness/11iht-lehman.4.16082486.html?searchResultPosition=154
Concerns about banks push U.S. stocks lower,"Sept. 11, 2008",https://www.nytimes.com/2008/09/11/business/worldbusiness/11iht-12stox.16074250.html?searchResultPosition=155
Is Washington Mutual Running Out of Time?,"Sept. 11, 2008",https://www.nytimes.comhttps://dealbook.nytimes.com/2008/09/11/is-washington-mutual-running-out-of-time/?searchResultPosition=157
Shares Continue Decline as Lehman Looks for Buyer,"Sept. 11, 2008",https://www.nytimes.com/2008/09/12/business/12lehman.html?searchResultPosition=159
Lehman said to be looking for a buyer as pressure builds,"Sept. 12, 2008",https://www.nytimes.com/2008/09/12/business/worldbusiness/12iht-11lehman.16087063.html?searchResultPosition=160
Wall St. Goliath Teeters Amid Fear of Wider Crisis,"Sept. 13, 2008",https://www.nytimes.com/2008/09/14/business/14spiral.html?searchResultPosition=161
Wall Street and the Fed Seek a Financial Crisis Plan,"Sept. 13, 2008",https://www.nytimes.comhttps://dealbook.nytimes.com/2008/09/13/wall-street-and-the-fed-map-out-a-lehman-crisis-plan/?searchResultPosition=162
Giant of Wall St. teeters amid fear of wider crisis,"Sept. 14, 2008",https://www.nytimes.com/2008/09/14/business/worldbusiness/14iht-14spiral2.16123814.html?searchResultPosition=163
Banks Fear Next Move by Shorts,"Sept. 14, 2008",https://www.nytimes.com/2008/09/15/business/15short.html?searchResultPosition=164
A.I.G. Allowed to Borrow Money From Subsidiaries,"Sept. 14, 2008",https://www.nytimes.com/2008/09/15/business/15aig.html?searchResultPosition=165
Purchase of Merrill Fulfills Quest for a Bank,"Sept. 14, 2008",https://www.nytimes.com/2008/09/15/business/15bofa.html?searchResultPosition=166
Stunning Fall for Main Street’s Brokerage Firm,"Sept. 14, 2008",https://www.nytimes.com/2008/09/15/business/15merrill.html?searchResultPosition=167
Fed Loosens Standards on Emergency Loans,"Sept. 15, 2008",https://www.nytimes.com/2008/09/15/business/15fed.html?searchResultPosition=168
The end of an era at Merrill,"Sept. 15, 2008",https://www.nytimes.com/2008/09/15/business/worldbusiness/15iht-merrill.4.16174731.html?searchResultPosition=169
Merrill purchase will realize Bank of America dream,"Sept. 15, 2008",https://www.nytimes.com/2008/09/15/business/worldbusiness/15iht-bofa.4.16173953.html?searchResultPosition=170
Little gloating in Europe over Wall Street's collapse,"Sept. 15, 2008",https://www.nytimes.com/2008/09/15/business/worldbusiness/15iht-view.4.16176300.html?searchResultPosition=171
Purchase of Merrill Fulfills Quest for BofA,"Sept. 15, 2008",https://www.nytimes.comhttps://dealbook.nytimes.com/2008/09/15/purchase-of-merrill-fulfills-quest-for-bofa/?searchResultPosition=172
Federal Reserve Offers No Cash but Loosens Standards on Emergency Loans,"Sept. 15, 2008",https://www.nytimes.comhttps://dealbook.nytimes.com/2008/09/15/federal-reserve-offers-no-cash-but-loosens-standards-on-emergency-loans/?searchResultPosition=174
There Will Be Blood,"Sept. 15, 2008",https://www.nytimes.comhttps://dealbook.nytimes.com/2008/09/15/there-will-be-blood/?searchResultPosition=175
"As Europe Watches Wall Street Fall, Schadenfreude Gives Way to Worry","Sept. 15, 2008",https://www.nytimes.com/2008/09/16/business/worldbusiness/16view.html?searchResultPosition=176
A Sense That Wall St.’s Boom Times Are Over,"Sept. 15, 2008",https://www.nytimes.com/2008/09/16/business/16future.html?searchResultPosition=177
Wall St. in Worst Loss Since ’01 Despite Reassurances by Bush,"Sept. 15, 2008",https://www.nytimes.com/2008/09/16/business/16paulson.html?searchResultPosition=178
"On Wall Street as on Main Street, a Problem of Denial","Sept. 15, 2008",https://www.nytimes.com/2008/09/16/business/16nocera.html?searchResultPosition=179
A period of painful change awaits Wall Street,"Sept. 16, 2008",https://www.nytimes.com/2008/09/16/business/worldbusiness/16iht-future.4.16212795.html?searchResultPosition=180
"On Wall St., a problem of denial","Sept. 16, 2008",https://www.nytimes.com/2008/09/16/business/worldbusiness/16iht-16nocera.16184370.html?searchResultPosition=182
"On Wall Street and Main Street, a shared state of denial","Sept. 16, 2008",https://www.nytimes.com/2008/09/16/business/worldbusiness/16iht-nocera.4.16211629.html?searchResultPosition=183
"On Wall St. and Main St., a Problem of Denial","Sept. 16, 2008",https://www.nytimes.comhttps://dealbook.nytimes.com/2008/09/16/on-wall-st-and-main-st-a-problem-of-denial/?searchResultPosition=184
"Wall Street, unsatisfied, bids down stocks","Sept. 17, 2008",https://www.nytimes.com/2008/09/17/business/worldbusiness/17iht-17stox.16240714.html?searchResultPosition=185
Henry Paulson’s Frankenstein,"Sept. 17, 2008",https://www.nytimes.comhttps://dealbook.nytimes.com/2008/09/17/henry-paulsons-frankenstein/?searchResultPosition=186
Leonhardt Discusses the Economic Turmoil,"Sept. 17, 2008",https://www.nytimes.com/2008/09/17/business/economy/17leonhardtqa.html?searchResultPosition=187
Leonhardt on the economic turmoil,"Sept. 18, 2008",https://www.nytimes.com/2008/09/18/business/worldbusiness/18iht-17leonhardtqa.16259972.html?searchResultPosition=188
The Potential Perils of Speed Dating,"Sept. 18, 2008",https://www.nytimes.comhttps://dealbook.nytimes.com/2008/09/18/for-bofa-and-merrill-a-snap-wedding-brings-risks/?searchResultPosition=189
Morgan Stanley Is Said to Press for Merger With Wachovia,"Sept. 18, 2008",https://www.nytimes.com/2008/09/19/business/19morgan.html?searchResultPosition=190
Morgan Stanley deal could include Chinese sovereign fund,"Sept. 19, 2008",https://www.nytimes.com/2008/09/19/business/worldbusiness/19iht-morgan.2.16305480.html?searchResultPosition=191
HSBC walks away from deal to buy stake in Korea Exchange Bank,"Sept. 19, 2008",https://www.nytimes.com/2008/09/19/business/worldbusiness/19iht-hsbc.4.16316067.html?searchResultPosition=192
Financial Regulation 101: The human factor,"Sept. 19, 2008",https://www.nytimes.com/2008/09/19/business/worldbusiness/19iht-wbreg.2.16305469.html?searchResultPosition=193
Morgan Stanley seen pushing hard for merger with Wachovia,"Sept. 19, 2008",https://www.nytimes.com/2008/09/19/business/worldbusiness/19iht-19morgan.16298414.html?searchResultPosition=194
"In Japan, Financial Crisis Is Just a Ripple","Sept. 19, 2008",https://www.nytimes.com/2008/09/20/business/worldbusiness/20yen.html?searchResultPosition=196
Citigroup: Above the Fray?,"Sept. 20, 2008",https://www.nytimes.com/2008/09/21/business/21citi.html?searchResultPosition=197
The Mortgages of the Future,"Sept. 20, 2008",https://www.nytimes.com/2008/09/21/business/21view.html?searchResultPosition=198
"During the crisis, Japan feels like an island of calm","Sept. 21, 2008",https://www.nytimes.com/2008/09/21/business/worldbusiness/21iht-yen.1.16327892.html?searchResultPosition=199
Citigroup: Above the fray?,"Sept. 21, 2008",https://www.nytimes.com/2008/09/21/business/worldbusiness/21iht-21citi.16326640.html?searchResultPosition=200
The mortgages of the future,"Sept. 21, 2008",https://www.nytimes.com/2008/09/21/business/worldbusiness/21iht-21view.16326939.html?searchResultPosition=201
Foreign Banks Hope Bailout Will Be Global,"Sept. 21, 2008",https://www.nytimes.com/2008/09/22/business/22global.html?searchResultPosition=202
"G.E., a Giant of Lending, Is Dragged Down Along With Banks","Sept. 21, 2008",https://www.nytimes.com/2008/09/22/business/22ge.html?searchResultPosition=203
How Three Economists View a Financial Rescue Plan,"Sept. 21, 2008",https://www.nytimes.com/2008/09/22/business/22economists.html?searchResultPosition=204
GE is dragged down along with banks,"Sept. 22, 2008",https://www.nytimes.com/2008/09/22/business/worldbusiness/22iht-22ge.16354123.html?searchResultPosition=205
"U.S. weighs bailout of foreign banks, too","Sept. 22, 2008",https://www.nytimes.com/2008/09/22/business/worldbusiness/22iht-22global.16350861.html?searchResultPosition=206
General Electric gets dragged down with banks,"Sept. 22, 2008",https://www.nytimes.com/2008/09/22/business/worldbusiness/22iht-ge.4.16378144.html?searchResultPosition=207
Three economists' views of a financial rescue plan,"Sept. 22, 2008",https://www.nytimes.com/2008/09/22/business/worldbusiness/22iht-22economists.16354393.html?searchResultPosition=208
A Bailout Above the Law,"Sept. 22, 2008",https://www.nytimes.com/2008/09/23/business/23sorkin.html?searchResultPosition=210
DealBook: Bailout is financial equivalent of the Patriot Act,"Sept. 23, 2008",https://www.nytimes.com/2008/09/23/business/worldbusiness/23iht-sorkin.1.16396840.html?searchResultPosition=211
The Mother of All Power Grabs,"Sept. 23, 2008",https://www.nytimes.comhttps://dealbook.nytimes.com/2008/09/23/the-mother-of-all-power-grabs/?searchResultPosition=212
Vulture Investors Making Plans to Snag Weak Banks on the Cheap,"Sept. 23, 2008",https://www.nytimes.com/2008/09/24/business/24bank.html?searchResultPosition=213
The Mad as Hell Series Continues …,"Sept. 24, 2008",https://www.nytimes.comhttps://executivesuite.blogs.nytimes.com/2008/09/24/the-mad-as-hell-series-continues/?searchResultPosition=214
Managing the Bailout: He’d Do It for Nothing,"Sept. 24, 2008",https://www.nytimes.com/2008/09/25/business/economy/25pimco.html?searchResultPosition=215
Bush and Candidates to Meet on Bailout,"Sept. 24, 2008",https://www.nytimes.com/2008/09/25/business/economy/25bush.html?searchResultPosition=216
Plan’s Mystery: What’s All This Stuff Worth?,"Sept. 24, 2008",https://www.nytimes.com/2008/09/25/business/25value.html?searchResultPosition=217
Constituents Make Their Bailout Views Known,"Sept. 24, 2008",https://www.nytimes.com/2008/09/25/business/25voices.html?searchResultPosition=218
Could Warren Buffett Negotiate a Better Deal for Taxpayers?,"Sept. 24, 2008",https://www.nytimes.com/2008/09/25/business/25leonhardt.html?searchResultPosition=219
Wall Street Attracts Japanese Banks,"Sept. 24, 2008",https://www.nytimes.com/2008/09/25/business/worldbusiness/25comeback.html?searchResultPosition=220
Washington Mutual May Be on Block,"Sept. 24, 2008",https://www.nytimes.com/2008/09/25/business/25wamu.html?searchResultPosition=222
"Investment manager offers his services on bailout, free","Sept. 25, 2008",https://www.nytimes.com/2008/09/25/business/worldbusiness/25iht-pimco.1.16474169.html?searchResultPosition=223
Clergymen join politicians in Europe to criticize U.S. capitalism,"Sept. 25, 2008",https://www.nytimes.com/2008/09/25/business/worldbusiness/25iht-reax.4.16485688.html?searchResultPosition=224
"As Stocks Rally, Credit Markets Appear Frozen","Sept. 25, 2008",https://www.nytimes.com/2008/09/26/business/26markets.html?searchResultPosition=225
Germans Receive Bush Speech Coldly,"Sept. 25, 2008",https://www.nytimes.com/2008/09/26/business/worldbusiness/26eureact.html?searchResultPosition=226
Washington Mutual May Be on the Block,"Sept. 25, 2008",https://www.nytimes.comhttps://dealbook.nytimes.com/2008/09/25/washington-mutual-may-be-on-block/?searchResultPosition=227
Managing the Bailout — Gross Would Do It for Nothing,"Sept. 25, 2008",https://www.nytimes.comhttps://dealbook.nytimes.com/2008/09/25/managing-the-bailout-gross-would-do-it-for-free/?searchResultPosition=228
"G.E. Cuts Outlook, Citing Ills on Wall St.","Sept. 25, 2008",https://www.nytimes.com/2008/09/26/business/26electric.html?searchResultPosition=229
Criticizing Capitalism From the Pulpit,"Sept. 25, 2008",https://www.nytimes.com/2008/09/26/business/worldbusiness/26euro.html?searchResultPosition=230
Government Seizes WaMu and Sells Some Assets,"Sept. 25, 2008",https://www.nytimes.com/2008/09/26/business/26wamu.html?searchResultPosition=231
A Pledge to Help That Hurts,"Sept. 25, 2008",https://www.nytimes.com/2008/09/26/business/26norris.html?searchResultPosition=232
Credit Enters a Lockdown,"Sept. 25, 2008",https://www.nytimes.com/2008/09/26/business/26assess.html?searchResultPosition=233
Sarkozy Stresses Global Financial Overhaul,"Sept. 25, 2008",https://www.nytimes.com/2008/09/26/business/worldbusiness/26france.html?searchResultPosition=234
Financial Chill May Hit Developing Countries,"Sept. 25, 2008",https://www.nytimes.com/2008/09/26/business/worldbusiness/26global.html?searchResultPosition=235
Companies Under Pressure,"Sept. 25, 2008",https://www.nytimes.com/2008/09/26/business/26credit.html?searchResultPosition=236
Talks Implode During a Day of Chaos; Fate of Bailout Plan Remains Unresolved,"Sept. 25, 2008",https://www.nytimes.com/2008/09/26/business/26bailout.html?searchResultPosition=237
"While politicians wrangle, need for credit relief grows","Sept. 26, 2008",https://www.nytimes.com/2008/09/26/business/worldbusiness/26iht-assess.4.16517545.html?searchResultPosition=238
U.S. credit enters a lockdown,"Sept. 26, 2008",https://www.nytimes.com/2008/09/26/business/worldbusiness/26iht-26assess.16495380.html?searchResultPosition=239
"HSBC to cut 1,100 jobs","Sept. 26, 2008",https://www.nytimes.com/2008/09/26/business/worldbusiness/26iht-hsbc.4.16515831.html?searchResultPosition=240
"HSBC Not in Talks to Buy UBS, Report Says","Sept. 26, 2008",https://www.nytimes.comhttps://dealbook.nytimes.com/2008/09/26/hsbc-not-in-talks-to-buy-ubs-report-says/?searchResultPosition=242
"HSBC to Cut 1,100 Jobs","Sept. 26, 2008",https://www.nytimes.comhttps://dealbook.nytimes.com/2008/09/26/hsbc-to-cut-1100-jobs/?searchResultPosition=243
McCain: Taking On the Mortgage Giants?,"Sept. 26, 2008",https://www.nytimes.comhttps://dealbook.nytimes.com/2008/09/26/mccain-taking-on-the-mortgage-giants/?searchResultPosition=245
Estimate of 2nd-Quarter Growth Lowered,"Sept. 26, 2008",https://www.nytimes.com/2008/09/27/business/economy/27econ.html?searchResultPosition=246
Former Merrill Banker Suggests Bailout Alternative,"Sept. 26, 2008",https://www.nytimes.comhttps://dealbook.nytimes.com/2008/09/26/former-merrill-banker-suggests-bailout-alternative/?searchResultPosition=247
Out of the Shadows and Into the Harsh Light,"Sept. 26, 2008",https://www.nytimes.com/2008/09/27/business/27charts.html?searchResultPosition=248
S.E.C. Concedes Oversight Flaws Fueled Collapse,"Sept. 26, 2008",https://www.nytimes.com/2008/09/27/business/27sec.html?searchResultPosition=249
The Financial Adviser as Hand-Holder,"Sept. 26, 2008",https://www.nytimes.com/2008/09/27/business/yourmoney/27money.html?searchResultPosition=250
What Should Investors Do Now? Perhaps Wait,"Sept. 26, 2008",https://www.nytimes.com/2008/09/27/business/27values.html?searchResultPosition=251
Politics Take Hold of Bailout Proposal,"Sept. 26, 2008",https://www.nytimes.com/2008/09/27/business/27cong.html?searchResultPosition=252
Lobbyists for Financial Institutions Swarming All Over the Bailout Bill,"Sept. 26, 2008",https://www.nytimes.com/2008/09/27/business/27lobbyists.html?searchResultPosition=253
"A Pigeon and a Stock Trader Are Stranded on an Island, See ...","Sept. 26, 2008",https://www.nytimes.com/2008/09/27/business/27humor.html?searchResultPosition=254
House Republicans Support a Plan That Would Insure Troubled Mortgages,"Sept. 26, 2008",https://www.nytimes.com/2008/09/27/business/27plan.html?searchResultPosition=255
Big Law Firm May Vote to Dissolve,"Sept. 26, 2008",https://www.nytimes.com/2008/09/27/business/27law.html?searchResultPosition=256
WaMu Tarnishes Star Equity Firm,"Sept. 26, 2008",https://www.nytimes.com/2008/09/27/business/27bonderman.html?searchResultPosition=257
Municipalities Also Find Credit Is Scarce,"Sept. 26, 2008",https://www.nytimes.com/2008/09/27/business/27muni.html?searchResultPosition=258
Markets Can’t Wait for Congress to Act,"Sept. 26, 2008",https://www.nytimes.com/2008/09/27/business/27nocera.html?searchResultPosition=259
"Wachovia, Looking for Help, Turns to Citigroup","Sept. 26, 2008",https://www.nytimes.com/2008/09/27/business/27bank.html?searchResultPosition=260
Conservatives Viewed Bailout Plan as Last Straw,"Sept. 26, 2008",https://www.nytimes.com/2008/09/27/business/27repubs.html?searchResultPosition=262
