Title,Date,Link
Anxiety on Economy Wins Out,"Oct. 3, 2008",https://www.nytimes.com/2008/10/04/business/04nocera.html?searchResultPosition=356
"For Treasury Dept., Now Comes Hard Part of Bailout","Oct. 3, 2008",https://www.nytimes.com/2008/10/04/business/economy/04plan.html?searchResultPosition=357
"Pressured to take on risk, Fannie hit a tipping point","Oct. 4, 2008",https://www.nytimes.com/2008/10/04/business/worldbusiness/04iht-05fannie.16689176.html?searchResultPosition=358
"Pressured to Take More Risk, Fannie Reached Tipping Point","Oct. 4, 2008",https://www.nytimes.com/2008/10/05/business/05fannie.html?searchResultPosition=359
"Money for Nothing, as Seen by an Artist","Oct. 4, 2008",https://www.nytimes.com/2008/10/05/business/05suits.html?searchResultPosition=360
"The Smart Money, Foiled Again","Oct. 4, 2008",https://www.nytimes.com/2008/10/05/business/05fund.html?searchResultPosition=361
A Snarl of Regulation,"Oct. 4, 2008",https://www.nytimes.com/2008/10/05/business/05metrics.html?searchResultPosition=362
"Pursuit of an Edge, in Steroids or Stocks","Oct. 4, 2008",https://www.nytimes.com/2008/10/05/business/05view.html?searchResultPosition=363
European Leaders Vow to Fight Financial Crisis,"Oct. 4, 2008",https://www.nytimes.com/2008/10/05/business/worldbusiness/05euro.html?searchResultPosition=364
U.S. asset managers for sale,"Oct. 5, 2008",https://www.nytimes.com/2008/11/05/business/worldbusiness/05iht-deal06.1.17542765.html?searchResultPosition=365
"With bailout passed, Treasury now must figure out how to make it work","Oct. 5, 2008",https://www.nytimes.com/2008/10/05/business/worldbusiness/05iht-plan.1.16695360.html?searchResultPosition=366
"In a Weak Climate, the Dollar Has Surprising Muscle","Oct. 5, 2008",https://www.nytimes.com/2008/10/06/business/06dollar.html?searchResultPosition=367
A Gloomy Picture for Hedge Funds; Bailout Planners Fight Exhaustion,"Oct. 5, 2008",https://www.nytimes.com/2008/10/06/business/06views.ready.html?searchResultPosition=368
"Like J.P. Morgan, Warren E. Buffett Braves a Crisis","Oct. 5, 2008",https://www.nytimes.com/2008/10/06/business/06buffett.html?searchResultPosition=369
"Full of Doubts, U.S. Shoppers Cut Spending","Oct. 5, 2008",https://www.nytimes.com/2008/10/06/business/06econ.html?searchResultPosition=370
Financial Crises Spread in Europe,"Oct. 5, 2008",https://www.nytimes.com/2008/10/06/business/06markets.html?searchResultPosition=371
The Road to Lehman’s Failure Was Littered With Lost Chances,"Oct. 5, 2008",https://www.nytimes.com/2008/10/06/business/06lehman.html?searchResultPosition=372
Countrywide to Set Aside $8.4 Billion in Loan Aid,"Oct. 5, 2008",https://www.nytimes.com/2008/10/06/business/06countrywide.html?searchResultPosition=373
Weekend Legal Frenzy Between Citigroup and Wells Fargo for Wachovia,"Oct. 5, 2008",https://www.nytimes.com/2008/10/06/business/06bank.html?searchResultPosition=374
Stocks Fall Sharply in Asia,"Oct. 5, 2008",https://www.nytimes.com/2008/10/07/business/07asiastox.html?searchResultPosition=375
"Wall Street bonuses shrink, but are they justified?","Oct. 6, 2008",https://www.nytimes.com/2008/11/06/business/worldbusiness/06iht-06pay.17576613.html?searchResultPosition=376
Wall Street bonuses likely to fall this year but fail to satisfy critics,"Oct. 6, 2008",https://www.nytimes.com/2008/11/06/business/worldbusiness/06iht-pay.4.17599167.html?searchResultPosition=377
Fed Considers Plan to Buy Companies’ Unsecured Debt,"Oct. 6, 2008",https://www.nytimes.com/2008/10/07/business/07markets.html?searchResultPosition=378
"A United Image, Battered by Reality","Oct. 6, 2008",https://www.nytimes.com/2008/10/07/business/07euro.html?searchResultPosition=379
The Last Days of Lehman Brothers,"Oct. 6, 2008",https://www.nytimes.comhttps://dealbook.nytimes.com/2008/10/06/the-last-days-of-lehman-brothers/?searchResultPosition=380
Lehman Managers Portrayed as Irresponsible,"Oct. 6, 2008",https://www.nytimes.com/2008/10/07/business/economy/07lehman.html?searchResultPosition=381
BNP Paribas to Buy Parts of Lender,"Oct. 6, 2008",https://www.nytimes.com/2008/10/07/business/worldbusiness/07bnp.html?searchResultPosition=382
A Bank Drums Up Business Through Biscuits,"Oct. 6, 2008",https://www.nytimes.com/2008/10/06/business/media/06adnewsletter1.html?searchResultPosition=383
Banks Suspend Fight for Wachovia,"Oct. 6, 2008",https://www.nytimes.com/2008/10/07/business/07bank.html?searchResultPosition=384
"If This Won’t Kill the Bonus, What Will?","Oct. 6, 2008",https://www.nytimes.com/2008/10/07/business/07deal.html?searchResultPosition=385
The Street’s Emergency Responders,"Oct. 6, 2008",https://www.nytimes.com/2008/10/07/business/07save.html?searchResultPosition=386
"It’s the Economy, Redux","Oct. 6, 2008",https://www.nytimes.com/2008/10/07/business/07POLITICS.html?searchResultPosition=387
Memo to Paulson: Keep the Public Focused on the Future,"Oct. 6, 2008",https://www.nytimes.com/2008/10/07/business/07flack.html?searchResultPosition=388
Venture Capitalists Are Hearing Footsteps,"Oct. 6, 2008",https://www.nytimes.com/2008/10/07/business/07venture.html?searchResultPosition=389
Deals That Were Doomed from the Start: A Look Back,"Oct. 6, 2008",https://www.nytimes.com/2008/10/07/business/07break.html?searchResultPosition=390
Deals That Were Doomed from the Start: A Look Back,"Oct. 6, 2008",https://www.nytimes.com/2008/10/07/business/07break.html?searchResultPosition=391
Ads That Soothe When Banks Are Failing,"Oct. 6, 2008",https://www.nytimes.com/2008/10/07/business/media/07advertising.html?searchResultPosition=392
A Day (Gasp) Like Any Other,"Oct. 6, 2008",https://www.nytimes.com/2008/10/07/business/07nocera.html?searchResultPosition=393
Emerging Markets Find They Aren’t Insulated From the Tumult,"Oct. 6, 2008",https://www.nytimes.com/2008/10/07/business/worldbusiness/07emerge.html?searchResultPosition=394
Impartiality of S.E.C. Is Questioned,"Oct. 6, 2008",https://www.nytimes.com/2008/10/07/business/07pequot.html?searchResultPosition=395
Hedge Fund Finds Itself on Defense,"Oct. 7, 2008",https://www.nytimes.com/2008/10/07/business/07hedge.html?searchResultPosition=396
EU ministers approve broad measures to combat evolving crisis,"Oct. 7, 2008",https://www.nytimes.com/2008/10/07/business/worldbusiness/07iht-euro.4.16761701.html?searchResultPosition=397
Lehman managers portrayed as irresponsible,"Oct. 7, 2008",https://www.nytimes.com/2008/10/07/business/worldbusiness/07iht-07lehman.16735971.html?searchResultPosition=398
U.S. Markets Plunge Despite Hint of Rate Cut,"Oct. 7, 2008",https://www.nytimes.com/2008/10/08/business/08markets.html?searchResultPosition=399
Impartiality of S.E.C. Is Questioned,"Oct. 7, 2008",https://www.nytimes.comhttps://dealbook.nytimes.com/2008/10/07/impartiality-of-sec-is-questioned/?searchResultPosition=400
Fed Announces Plan to Buy Short-Term Debt,"Oct. 7, 2008",https://www.nytimes.com/2008/10/08/business/08fed.html?searchResultPosition=401
"Iceland, in a Precarious Position, Takes Drastic Steps to Right Itself","Oct. 7, 2008",https://www.nytimes.com/2008/10/08/business/worldbusiness/08icebank.html?searchResultPosition=402
Australia and Japan Make Defensive Moves,"Oct. 7, 2008",https://www.nytimes.com/2008/10/08/business/worldbusiness/08yen.html?searchResultPosition=403
Britain Considers a Plan to Help Its Banks,"Oct. 7, 2008",https://www.nytimes.com/2008/10/08/business/worldbusiness/08pounds.html?searchResultPosition=404
"With Outlook Dim, Bernanke Says Fed May Act on Rates","Oct. 7, 2008",https://www.nytimes.com/2008/10/08/business/economy/08bernanke.html?searchResultPosition=405
A.I.G. Takes Its Session in Hot Seat,"Oct. 7, 2008",https://www.nytimes.com/2008/10/08/business/economy/08insure.html?searchResultPosition=406
Consumer Borrowing Falls for First Time in Decade,"Oct. 7, 2008",https://www.nytimes.com/2008/10/08/business/economy/08econ.html?searchResultPosition=407
Two Countries Plan Rescues as European Leaders Continue to Talk,"Oct. 7, 2008",https://www.nytimes.com/2008/10/08/business/worldbusiness/08euro.html?searchResultPosition=408
A Debate as a Ban on Short-Selling Ends: Did It Make Any Difference?,"Oct. 7, 2008",https://www.nytimes.com/2008/10/08/business/08short.html?searchResultPosition=409
"With Credit Drying Up, Car Buyers Bring Cash","Oct. 7, 2008",https://www.nytimes.com/2008/10/08/business/08auto.html?searchResultPosition=410
Ignoring Reality Has a Price,"Oct. 7, 2008",https://www.nytimes.com/2008/10/08/business/economy/08leonhardt.html?searchResultPosition=411
Morgan Stanley Still Vulnerable,"Oct. 7, 2008",https://www.nytimes.com/2008/10/08/business/08views.ready.html?searchResultPosition=412
"With Bonds in Trouble, States Seek Federal Help","Oct. 7, 2008",https://www.nytimes.com/2008/10/08/business/08muni.html?searchResultPosition=413
Forget Logic; Fear Appears to Have Edge,"Oct. 7, 2008",https://www.nytimes.com/2008/10/08/business/08fear.html?searchResultPosition=414
Two countries plan rescues as European talks continue,"Oct. 8, 2008",https://www.nytimes.com/2008/10/08/business/worldbusiness/08iht-08europe.16767824.html?searchResultPosition=415
Britain earmarks $87 billion to bail out banks,"Oct. 8, 2008",https://www.nytimes.com/2008/10/08/business/worldbusiness/08iht-09britain.16774492.html?searchResultPosition=416
Two French banks behind troubled Natixis discuss merger,"Oct. 8, 2008",https://www.nytimes.com/2008/10/08/business/worldbusiness/08iht-franc.4.16793091.html?searchResultPosition=417
Britain's bank bailout worth hundreds of billions,"Oct. 8, 2008",https://www.nytimes.com/2008/10/08/business/worldbusiness/08iht-09britain-new.16779717.html?searchResultPosition=418
"For Dow, Final Swing Was Down","Oct. 8, 2008",https://www.nytimes.com/2008/10/09/business/09markets.html?searchResultPosition=419
Britain Plans Bank Bailout Worth Hundreds of Billions,"Oct. 8, 2008",https://www.nytimes.comhttps://dealbook.nytimes.com/2008/10/08/britain-announces-bank-bailout-worth-hundreds-of-billions/?searchResultPosition=420
Retailers’ Sales Fall Sharply at Both High End and Low,"Oct. 8, 2008",https://www.nytimes.com/2008/10/09/business/09retail.html?searchResultPosition=421
U.S. May Take Ownership Stake in Banks,"Oct. 8, 2008",https://www.nytimes.com/2008/10/09/business/economy/09econ.html?searchResultPosition=422
NBC Edits ‘Saturday Night Live’ Sketch,"Oct. 8, 2008",https://www.nytimes.comhttps://mediadecoder.blogs.nytimes.com/2008/10/08/nbc-edits-saturday-night-live-sketch/?searchResultPosition=423
Four Mutual Fund Giants Join Guaranty Plan,"Oct. 8, 2008",https://www.nytimes.com/2008/10/09/business/worldbusiness/09fund.html?searchResultPosition=424
Q&A: The Fed’s Rate Cut,"Oct. 8, 2008",https://www.nytimes.comhttps://economix.blogs.nytimes.com/2008/10/08/qa-the-feds-rate-cut/?searchResultPosition=425
2 French Lenders Exploring a Merger,"Oct. 8, 2008",https://www.nytimes.com/2008/10/09/business/worldbusiness/09frenchbank.html?searchResultPosition=426
Citigroup and Wells Fargo Are Nearing a Compromise Over Control of Wachovia,"Oct. 8, 2008",https://www.nytimes.com/2008/10/09/business/09bank.html?searchResultPosition=427
Britain Takes a Different Route to Rescue Its Banks,"Oct. 8, 2008",https://www.nytimes.com/2008/10/09/business/worldbusiness/09pound.html?searchResultPosition=428
"In Russia, a Struggle for Markets Just to Stay Open","Oct. 8, 2008",https://www.nytimes.com/2008/10/09/business/worldbusiness/09ruble.html?searchResultPosition=429
Pending Home Sales Rise 7.4%,"Oct. 8, 2008",https://www.nytimes.com/2008/10/09/business/09home.html?searchResultPosition=430
A Black Hole in Russian Banks,"Oct. 8, 2008",https://www.nytimes.com/2008/10/09/business/09views.html?searchResultPosition=431
Bank Crisis Is Bypassing Central and East Europe,"Oct. 8, 2008",https://www.nytimes.com/2008/10/09/business/worldbusiness/09euroeast.html?searchResultPosition=432
"Switching to Cash May Feel Safe, but Risks Remain","Oct. 8, 2008",https://www.nytimes.com/2008/10/09/business/yourmoney/09money.html?searchResultPosition=433
Meltdown of Iceland’s Financial System Quickens,"Oct. 8, 2008",https://www.nytimes.com/2008/10/09/business/worldbusiness/09icebank.html?searchResultPosition=434
Taking Hard New Look at a Greenspan Legacy,"Oct. 8, 2008",https://www.nytimes.com/2008/10/09/business/economy/09greenspan.html?searchResultPosition=435
Obama's real mandate is to bridge the wealth gap,"Oct. 9, 2008",https://www.nytimes.com/2008/11/09/business/worldbusiness/09iht-shiller.4.17662531.html?searchResultPosition=436
Bridge the wealth gap,"Oct. 9, 2008",https://www.nytimes.com/2008/11/09/business/worldbusiness/09iht-09shiller.17648769.html?searchResultPosition=437
UBS chief to forego $10 million in exit pay,"Oct. 9, 2008",https://www.nytimes.com/2008/11/09/business/worldbusiness/09iht-9ubs.17666327.html?searchResultPosition=438
"In Japan, U.S. bailout plan seen as only the first step","Oct. 9, 2008",https://www.nytimes.com/2008/10/09/business/worldbusiness/09iht-yen.1.16813783.html?searchResultPosition=439
Panicky Sellers Darken Afternoon on Wall Street,"Oct. 9, 2008",https://www.nytimes.com/2008/10/10/business/10markets.html?searchResultPosition=440
U.S. Considers Cash Injections Into Banks,"Oct. 9, 2008",https://www.nytimes.com/2008/10/09/business/economy/10fed.html?searchResultPosition=441
Company Cites Lehman in Sell-Off,"Oct. 9, 2008",https://www.nytimes.com/2008/10/10/business/10agency.html?searchResultPosition=442
Plan B: Flood Banks With Cash,"Oct. 9, 2008",https://www.nytimes.com/2008/10/10/business/10norris.html?searchResultPosition=443
When $85 Billion Just Isn’t Enough,"Oct. 9, 2008",https://www.nytimes.com/2008/10/10/business/10views.html?searchResultPosition=444
Lawmakers Weigh Plan for Stimulus,"Oct. 9, 2008",https://www.nytimes.com/2008/10/10/business/10stimulus.html?searchResultPosition=445
Morgan Under Assault,"Oct. 9, 2008",https://www.nytimes.com/2008/10/10/business/10morgan.html?searchResultPosition=446
Insurance Industry Joins Banking Giants on the Hot Seat,"Oct. 9, 2008",https://www.nytimes.com/2008/10/10/business/10place.html?searchResultPosition=447
"Iceland, in Financial Collapse, Is Likely to Need I.M.F. Help","Oct. 9, 2008",https://www.nytimes.com/2008/10/10/business/worldbusiness/10icebank.html?searchResultPosition=448
Regulators Approve Wells Fargo Takeover of Wachovia,"Oct. 9, 2008",https://www.nytimes.com/2008/10/10/business/10bank.html?searchResultPosition=449
"As Crisis Spreads, Global Approach Weighed","Oct. 9, 2008",https://www.nytimes.com/2008/10/10/business/worldbusiness/10global.html?searchResultPosition=450
Stocks Fall Sharply in Early Trading in Asia,"Oct. 9, 2008",https://www.nytimes.com/2008/10/10/business/worldbusiness/10asiastox.html?searchResultPosition=451
"Crisis began with Lehman's collapse, Europeans say","Oct. 10, 2008",https://www.nytimes.com/2008/10/10/business/worldbusiness/10iht-euro.4.16858400.html?searchResultPosition=452
Can countries afford to bail out their banks?,"Oct. 10, 2008",https://www.nytimes.com/2008/10/10/business/worldbusiness/10iht-wbmarket11.html?searchResultPosition=453
Hedge fund winners amid the rubble,"Oct. 10, 2008",https://www.nytimes.com/2008/11/10/business/worldbusiness/10iht-hedge.1.17681138.html?searchResultPosition=454
Whiplash Ends a Roller Coaster Week,"Oct. 10, 2008",https://www.nytimes.com/2008/10/11/business/11markets.html?searchResultPosition=455
Russia Approves $36 Billion Loan Plan,"Oct. 10, 2008",https://www.nytimes.com/2008/10/11/business/worldbusiness/11moscow.html?searchResultPosition=456
Japan Sees U.S. Bailout as a First Step,"Oct. 10, 2008",https://www.nytimes.comhttps://dealbook.nytimes.com/2008/10/10/scarred-by-past-woes-japan-sees-us-bailout-as-a-first-step/?searchResultPosition=457
Finance Arm Weighs on G.E. Results,"Oct. 10, 2008",https://www.nytimes.com/2008/10/11/business/11electric.html?searchResultPosition=458
Text of President’s Statement,"Oct. 10, 2008",https://www.nytimes.com/2008/10/11/business/11textbush.html?searchResultPosition=459
Global Anxiety Catches Up to Japan’s Economy,"Oct. 10, 2008",https://www.nytimes.com/2008/10/11/business/worldbusiness/11yen.html?searchResultPosition=460
Iceland’s Banks Face Overseas Claims,"Oct. 10, 2008",https://www.nytimes.com/2008/10/11/business/worldbusiness/11icebank.html?searchResultPosition=461
Credit Squeeze Takes Hold in Europe,"Oct. 10, 2008",https://www.nytimes.com/2008/10/11/business/worldbusiness/11crunch.html?searchResultPosition=462
Insurance on Lehman Debt Is the Industry’s Next Test,"Oct. 10, 2008",https://www.nytimes.com/2008/10/11/business/11credit.html?searchResultPosition=463
What May Lie Ahead for Mutual Funds,"Oct. 10, 2008",https://www.nytimes.com/2008/10/11/business/11interview.html?searchResultPosition=464
The World’s Banks Could Prove Too Big to Fail — or to Rescue,"Oct. 10, 2008",https://www.nytimes.com/2008/10/11/business/worldbusiness/11charts.html?searchResultPosition=465
Economic Uncertainty Spreads,"Oct. 10, 2008",https://www.nytimes.com/2008/10/11/business/worldbusiness/11ripple.html?searchResultPosition=466
"In Final Months in Office, Bush Is Burdened but Still Confident","Oct. 10, 2008",https://www.nytimes.com/2008/10/11/business/11bush.html?searchResultPosition=467
Swept Up by Insanity of Markets,"Oct. 10, 2008",https://www.nytimes.com/2008/10/11/business/11nocera.html?searchResultPosition=468
Rich Nations Pushing for Joint Financial Rescue,"Oct. 10, 2008",https://www.nytimes.com/2008/10/11/business/11global.html?searchResultPosition=469
A Bit of ‘I Told You So’ Outside World Bank Talks,"Oct. 10, 2008",https://www.nytimes.com/2008/10/11/business/11scene.html?searchResultPosition=470
A Bit of ‘I Told You So’ Outside World Bank Talks,"Oct. 10, 2008",https://www.nytimes.com/2008/10/11/business/11scene.html?searchResultPosition=471
Fannie Mae and Freddie Mac plan to help cut loan burden of homeowners,"Oct. 11, 2008",https://www.nytimes.com/2008/11/11/business/worldbusiness/11iht-mortgage.4.17727184.html?searchResultPosition=472
Bush Vows to Resolve Crisis,"Oct. 11, 2008",https://www.nytimes.com/2008/10/12/business/11cnd-bush.html?searchResultPosition=473
White House Overhauling Rescue Plan,"Oct. 11, 2008",https://www.nytimes.com/2008/10/12/business/12imf.html?searchResultPosition=474
Regulators in Need of Rehab,"Oct. 11, 2008",https://www.nytimes.com/2008/10/12/business/12gret.html?searchResultPosition=475
Those With a Sense of History May Find It’s Time to Invest,"Oct. 11, 2008",https://www.nytimes.com/2008/10/12/business/12stox.html?searchResultPosition=476
Got $700 Billion? Sweat the Details,"Oct. 11, 2008",https://www.nytimes.com/2008/10/12/business/12view.html?searchResultPosition=477
Fear and Loathing in La Jolla,"Oct. 11, 2008",https://www.nytimes.com/2008/10/12/business/12every.html?searchResultPosition=478
"In Hard Times, Lawyers Advise Cautious Steps","Oct. 11, 2008",https://www.nytimes.com/2008/10/12/business/12shifting.html?searchResultPosition=479
"It Couldn’t Get Worse, but It Did","Oct. 11, 2008",https://www.nytimes.com/2008/10/12/business/mutfund/12lede.html?searchResultPosition=480
"The Harder They Fall, the More I Smile","Oct. 11, 2008",https://www.nytimes.com/2008/10/12/business/mutfund/12essay.html?searchResultPosition=481
Short-Sales Ban Caused Some Bears to Growl,"Oct. 11, 2008",https://www.nytimes.com/2008/10/12/business/mutfund/12bear.html?searchResultPosition=482
White House overhauling rescue plan,"Oct. 12, 2008",https://www.nytimes.com/2008/10/12/business/worldbusiness/12iht-12imf.16870051.html?searchResultPosition=483
European Leaders Agree to Inject Cash Into Banks,"Oct. 12, 2008",https://www.nytimes.com/2008/10/13/business/13europe.html?searchResultPosition=484
Morgan Agrees to Revise Terms of Mitsubishi Deal,"Oct. 12, 2008",https://www.nytimes.com/2008/10/13/business/13morgan.html?searchResultPosition=485
Santander In Advanced Talks to Buy Sovereign,"Oct. 12, 2008",https://www.nytimes.comhttps://dealbook.nytimes.com/2008/10/12/santander-said-close-to-buying-sovereign-bancorp/?searchResultPosition=486
L.A. Follows Its Own Script,"Oct. 12, 2008",https://www.nytimes.com/2008/10/13/business/media/13carr.html?searchResultPosition=487
"For Greenspan’s Wife, Covering the Financial Crisis Is on a Case-by-Case Basis","Oct. 12, 2008",https://www.nytimes.com/2008/10/13/business/media/13mitchell.html?searchResultPosition=488
Deal for Wachovia Wins Fed Approval,"Oct. 12, 2008",https://www.nytimes.com/2008/10/13/business/13wachovia.html?searchResultPosition=489
Crisis Is Milder Outside Finance,"Oct. 12, 2008",https://www.nytimes.com/2008/10/13/business/13views.html?searchResultPosition=490
"Margin Calls Prompt Sales, and Drive Shares Even Lower","Oct. 12, 2008",https://www.nytimes.com/2008/10/13/business/13margin.html?searchResultPosition=491
A Potential Merger Weighs on Detroit,"Oct. 12, 2008",https://www.nytimes.com/2008/10/13/business/13auto.html?searchResultPosition=492
"Bold Pledges From Leaders, but Investors Await Details","Oct. 12, 2008",https://www.nytimes.com/2008/10/13/business/13crisis.html?searchResultPosition=493
Spanish Bank Said to Be Close to Buying Sovereign Bancorp,"Oct. 12, 2008",https://www.nytimes.com/2008/10/13/business/13bank.html?searchResultPosition=494
"After Weekend Financial Huddle, No Sign That Lenders Will Thaw","Oct. 12, 2008",https://www.nytimes.com/2008/10/13/business/13norris.html?searchResultPosition=495
"U.S. Missteps Are Evident, but Europe Is Implicated","Oct. 12, 2008",https://www.nytimes.com/2008/10/13/business/worldbusiness/13euro.html?searchResultPosition=496
Banco Santander close to deal for Sovereign Bancorp,"Oct. 13, 2008",https://www.nytimes.com/2008/10/13/business/worldbusiness/13iht-bank.4.16912876.html?searchResultPosition=497
Islamic banks may be hit by downturn,"Oct. 13, 2008",https://www.nytimes.com/2008/10/13/business/worldbusiness/13iht-islamic.4.16914489.html?searchResultPosition=498
Hedge fund managers to testify in Washington,"Oct. 13, 2008",https://www.nytimes.com/2008/11/13/business/worldbusiness/13iht-13hedge.17777913.html?searchResultPosition=499
Spanish bank may buy Sovereign Bancorp,"Oct. 13, 2008",https://www.nytimes.com/2008/10/13/business/worldbusiness/13iht-13bank.16892201.html?searchResultPosition=500
Islamic banks are seen as not immune to global troubles,"Oct. 13, 2008",https://www.nytimes.com/2008/10/13/business/worldbusiness/13iht-islamic.1.16902212.html?searchResultPosition=501
Brazil to inject up to $45 billion in banks,"Oct. 13, 2008",https://www.nytimes.com/2008/10/13/business/worldbusiness/13iht-13brazil.16905016.html?searchResultPosition=502
Grim global forecast from private equity firms,"Oct. 13, 2008",https://www.nytimes.com/2008/11/13/business/worldbusiness/13iht-equity.1.17792182.html?searchResultPosition=503
Nations Move on Plans to Shore Up Banks,"Oct. 13, 2008",https://www.nytimes.com/2008/10/14/business/14crisis.html?searchResultPosition=504
Stocks Soar 11 Percent on Aid to Banks,"Oct. 13, 2008",https://www.nytimes.com/2008/10/14/business/14markets.html?searchResultPosition=505
"Margin Calls Prompt Sales, and Drive Shares Even Lower","Oct. 13, 2008",https://www.nytimes.com/2008/10/14/business/14margin.html?searchResultPosition=506
"U.S. Missteps Are Evident, but Europe Is Implicated","Oct. 13, 2008",https://www.nytimes.comhttps://dealbook.nytimes.com/2008/10/13/us-missteps-are-evident-but-europe-is-implicated/?searchResultPosition=507
Santander Confirms Deal Talks for Sovereign,"Oct. 13, 2008",https://www.nytimes.comhttps://dealbook.nytimes.com/2008/10/13/santander-confirms-deal-talks-for-sovereign/?searchResultPosition=508
I.M.F. Says It’s Ready to Help Out Hungary,"Oct. 13, 2008",https://www.nytimes.com/2008/10/14/business/worldbusiness/14hungary.html?searchResultPosition=509
Cerberus’s Role Crucial as G.M.-Chrysler Merger Talks Continue,"Oct. 13, 2008",https://www.nytimes.com/2008/10/14/business/14auto.html?searchResultPosition=510
U.S. Investing $250 Billion in Banks,"Oct. 13, 2008",https://www.nytimes.com/2008/10/14/business/economy/14treasury.html?searchResultPosition=511
Sovereign Funds Now Prefer Hoarding Cash to Rescuing U.S. Financial Firms,"Oct. 13, 2008",https://www.nytimes.com/2008/10/14/business/worldbusiness/14wealth.html?searchResultPosition=512
Seeking a Partner at the Dance,"Oct. 13, 2008",https://www.nytimes.com/2008/10/14/business/14sorkin.html?searchResultPosition=513
"Despite Big Rally, Grim Outlook on Profits and Jobs","Oct. 14, 2008",https://www.nytimes.com/2008/10/15/business/15markets.html?searchResultPosition=514
Drama Behind a $250 Billion Banking Deal,"Oct. 14, 2008",https://www.nytimes.com/2008/10/15/business/economy/15bailout.html?searchResultPosition=515
Hong Kong Backs Its Banks,"Oct. 14, 2008",https://www.nytimes.com/2008/10/15/business/worldbusiness/15deposit.html?searchResultPosition=516
Bank of New York Mellon Will Oversee Bailout Fund,"Oct. 14, 2008",https://www.nytimes.com/2008/10/15/business/economy/15tarp.html?searchResultPosition=517
Lehman’s ‘Certificates’ Proved Risky in Germany,"Oct. 14, 2008",https://www.nytimes.com/2008/10/15/business/worldbusiness/15lehman.html?searchResultPosition=518
Bleak Numbers Stoke Fears of Recession in Europe,"Oct. 14, 2008",https://www.nytimes.com/2008/10/15/business/worldbusiness/15euecon.html?searchResultPosition=519
Hong Kong Backs Bank Deposits for 2 Years,"Oct. 14, 2008",https://www.nytimes.com/2008/10/15/business/worldbusiness/15deposits.html?searchResultPosition=520
Hong Kong Backs Bank Deposits for 2 Years,"Oct. 14, 2008",https://www.nytimes.com/2008/10/15/business/worldbusiness/15deposits.html?searchResultPosition=521
Disappearing Credit Forces Hospitals to Delay Improvements,"Oct. 14, 2008",https://www.nytimes.com/2008/10/15/business/15hospital.html?searchResultPosition=522
A Winner for Treasury? Time Will Tell,"Oct. 14, 2008",https://www.nytimes.com/2008/10/15/business/15assess.html?searchResultPosition=523
Gadgetry Takes a Hit as Nervous Consumers Plan for Lean Holidays,"Oct. 14, 2008",https://www.nytimes.com/2008/10/15/business/15retail.html?searchResultPosition=524
An Opportunity on Executive Pay,"Oct. 14, 2008",https://www.nytimes.com/2008/10/15/business/15views.html?searchResultPosition=525
Striving for Balance Between Losses and Laughs,"Oct. 14, 2008",https://www.nytimes.com/2008/10/15/business/media/15adco.html?searchResultPosition=526
Next Victim of Turmoil May Be Your Salary,"Oct. 14, 2008",https://www.nytimes.com/2008/10/15/business/economy/15leonhardt.html?searchResultPosition=527
Banks’ Bailout Unlikely to Crimp Executive Pay,"Oct. 14, 2008",https://www.nytimes.com/2008/10/15/business/15pay.html?searchResultPosition=528
Asian Markets Fail to Sustain Rally,"Oct. 14, 2008",https://www.nytimes.com/2008/10/15/business/worldbusiness/15asiastox.html?searchResultPosition=529
It’s 3 P.M. on Wall Street. The Hungry Bear Is on the Prowl.,"Oct. 15, 2008",https://www.nytimes.com/2008/10/16/business/16markets.html?searchResultPosition=530
British Leader Wants Overhaul of Financial System,"Oct. 15, 2008",https://www.nytimes.com/2008/10/16/business/worldbusiness/16euro.html?searchResultPosition=531
Banks Brace for Slump as Economy Weakens,"Oct. 15, 2008",https://www.nytimes.com/2008/10/16/business/16bank.html?searchResultPosition=532
Markets Suffer as Investors Weigh Relentless Trouble,"Oct. 15, 2008",https://www.nytimes.com/2008/10/16/business/economy/16econ.html?searchResultPosition=533
Persuading Companies to Keep Up Their Pitches,"Oct. 15, 2008",https://www.nytimes.com/2008/10/16/business/media/16adco.html?searchResultPosition=534
GMAC Struggles With Financing,"Oct. 15, 2008",https://www.nytimes.com/2008/10/16/business/16gmac.html?searchResultPosition=535
Cuomo Seeks Recovery of Bonuses at A.I.G.,"Oct. 15, 2008",https://www.nytimes.com/2008/10/16/business/16pay.html?searchResultPosition=536
"Switzerland Rejects Intervention, Expecting Its Banks to Grow Stronger","Oct. 15, 2008",https://www.nytimes.com/2008/10/16/business/worldbusiness/16swiss.html?searchResultPosition=537
Don’t Be Rushed Into Buying Stock,"Oct. 15, 2008",https://www.nytimes.com/2008/10/16/business/16views.html?searchResultPosition=538
Home Prices Seem Far From Bottom,"Oct. 15, 2008",https://www.nytimes.com/2008/10/16/business/economy/16housing.html?searchResultPosition=539
"As Consumers Keep Wallets Shut, Economic Outlook Dims","Oct. 15, 2008",https://www.nytimes.com/2008/10/16/business/economy/16data.html?searchResultPosition=540
National Australia Bank warns of earnings drop,"Oct. 16, 2008",https://www.nytimes.com/2008/10/16/business/worldbusiness/16iht-ozbank.1.17009072.html?searchResultPosition=541
